sku_id,date,opening_stock,closing_stock,reorder_level,replenishment_lead_time,unit_cost
SKU_0138,25-03-2024,2341,2279,213,4,3127.06
SKU_0138,01-04-2024,2395,2345,441,5,4242.04
SKU_0138,08-04-2024,2462,2339,254,2,2734.21
SKU_0138,15-04-2024,2708,2699,460,6,3187.66
SKU_0138,22-04-2024,3041,2947,364,1,4429.32
SKU_0138,29-04-2024,3143,3134,385,3,4083.94
SKU_0138,06-05-2024,3389,3335,336,1,3934.88
SKU_0138,13-05-2024,3556,3408,206,6,3102.61
SKU_0138,20-05-2024,3574,3499,385,5,3156.28
SKU_0138,27-05-2024,3768,3716,227,4,2677.94
SKU_0138,03-06-2024,3909,3727,244,4,1229.23
SKU_0138,10-06-2024,3963,3957,334,2,3274.69
SKU_0138,17-06-2024,4279,4172,213,3,4678.09
SKU_0138,24-06-2024,4462,4444,392,1,364.81
SKU_0139,01-01-2024,631,545,203,5,3929.42
SKU_0139,08-01-2024,834,771,287,3,1498.57
SKU_0139,15-01-2024,906,816,446,4,3323.03
SKU_0139,22-01-2024,1141,1014,496,2,1445.75
SKU_0139,29-01-2024,1366,1343,398,1,4244.66
SKU_0139,05-02-2024,1738,1645,391,4,1052.7
SKU_0139,12-02-2024,1934,1752,247,6,2067.33
SKU_0139,19-02-2024,2127,2002,322,6,2725.93
SKU_0139,26-02-2024,2237,2218,264,3,2615.88
SKU_0139,04-03-2024,2345,2251,215,3,3521.46
SKU_0139,11-03-2024,2474,2442,207,1,4495.2
SKU_0139,18-03-2024,2813,2778,381,5,3522.03
SKU_0139,25-03-2024,2996,2816,233,2,3183.61
SKU_0139,01-04-2024,3022,2987,460,4,2511
SKU_0139,08-04-2024,3217,3057,256,4,3549.75
SKU_0139,15-04-2024,3179,3110,482,6,1314.03
SKU_0139,22-04-2024,3402,3367,208,4,4115.33
SKU_0139,29-04-2024,3544,3399,440,3,603.91
SKU_0139,06-05-2024,3682,3568,246,2,3882.05
SKU_0139,13-05-2024,3741,3658,477,3,1535.77
SKU_0139,20-05-2024,3787,3787,225,5,2049.93
SKU_0139,27-05-2024,3909,3774,407,1,755.23
SKU_0139,03-06-2024,4067,3891,410,1,2707.46
SKU_0139,10-06-2024,4271,4160,437,2,1770.61
SKU_0139,17-06-2024,4296,4222,436,1,1690.66
SKU_0139,24-06-2024,4408,4374,202,6,140.45
SKU_0140,01-01-2024,1059,1040,408,5,3786.45
SKU_0140,08-01-2024,1266,1069,293,6,457.61
SKU_0140,15-01-2024,1214,1080,225,3,757.56
SKU_0140,22-01-2024,1374,1251,366,4,1402.68
SKU_0140,29-01-2024,1468,1405,412,6,864.57
SKU_0140,05-02-2024,1682,1640,334,4,2623.12
SKU_0140,12-02-2024,1749,1672,396,6,2151.1
SKU_0140,19-02-2024,1804,1743,316,6,2831.98
SKU_0140,26-02-2024,1872,1749,235,6,4110.23
SKU_0140,04-03-2024,1955,1856,343,1,2615.82
SKU_0140,11-03-2024,2249,2064,383,5,3784.94
SKU_0140,18-03-2024,2354,2264,386,3,3075.11
SKU_0140,25-03-2024,2480,2368,357,4,4769.63
SKU_0140,01-04-2024,2548,2509,287,3,2689.27
SKU_0140,08-04-2024,2879,2771,476,3,862.41
SKU_0140,15-04-2024,2917,2850,276,5,601.47
SKU_0140,22-04-2024,3071,2963,399,3,4372.69
SKU_0140,29-04-2024,3229,3071,445,6,2056.87
SKU_0140,06-05-2024,3409,3277,461,4,408.12
SKU_0140,13-05-2024,3477,3373,321,3,3934.8
SKU_0140,20-05-2024,3682,3662,387,3,1390.77
SKU_0140,27-05-2024,3920,3846,279,1,4818.58
SKU_0140,03-06-2024,4048,4026,458,1,3589.96
SKU_0140,10-06-2024,4332,4223,229,6,601.26
SKU_0140,17-06-2024,4351,4330,367,4,3667.06
SKU_0140,24-06-2024,4494,4337,457,1,1453.16
SKU_0141,01-01-2024,1237,1224,403,3,3978.18
SKU_0141,08-01-2024,1368,1331,265,1,3150.31
SKU_0141,15-01-2024,1587,1499,440,3,4490.01
SKU_0141,22-01-2024,1736,1616,243,1,3264.88
SKU_0141,29-01-2024,1777,1684,204,4,4714.51
SKU_0141,05-02-2024,1856,1682,213,3,2430.75
SKU_0141,12-02-2024,1802,1612,494,3,4109.47
SKU_0141,19-02-2024,1862,1671,354,1,4877.36
SKU_0141,26-02-2024,1921,1827,356,6,4479.9
SKU_0141,04-03-2024,1931,1822,232,5,4145.95
SKU_0141,11-03-2024,1928,1756,465,1,3519.45
SKU_0141,18-03-2024,2000,1867,254,1,4062.08
SKU_0141,25-03-2024,2218,2052,400,5,467.64
SKU_0141,01-04-2024,2412,2311,463,1,1013.96
SKU_0141,08-04-2024,2413,2387,249,5,4158.72
SKU_0141,15-04-2024,2542,2395,296,5,2183.23
SKU_0141,22-04-2024,2544,2439,482,2,2719.16
SKU_0141,29-04-2024,2665,2634,206,6,4395.39
SKU_0141,06-05-2024,2976,2937,422,3,1151.17
SKU_0141,13-05-2024,3126,2929,442,3,1819.1
SKU_0141,20-05-2024,3216,3106,485,6,1804.65
SKU_0141,27-05-2024,3210,3079,336,3,4371.23
SKU_0141,03-06-2024,3231,3134,399,3,3195.93
SKU_0141,10-06-2024,3410,3406,231,5,2853.07
SKU_0141,17-06-2024,3703,3551,277,1,3234.78
SKU_0141,24-06-2024,3738,3548,235,5,1517.13
SKU_0142,01-01-2024,1032,994,241,4,2420.85
SKU_0142,08-01-2024,1147,1043,352,5,2690.09
SKU_0142,15-01-2024,1197,1019,494,3,4721.1
SKU_0142,22-01-2024,1401,1248,354,5,3249.37
SKU_0142,29-01-2024,1626,1562,313,4,3666.09
SKU_0142,05-02-2024,1730,1641,398,3,2936.31
SKU_0142,12-02-2024,1985,1862,200,5,2890.42
SKU_0142,19-02-2024,1966,1771,383,1,1183.84
SKU_0142,26-02-2024,2012,1924,226,5,671.44
SKU_0142,04-03-2024,2256,2256,391,5,1974.46
SKU_0142,11-03-2024,2581,2458,217,6,1306.14
SKU_0142,18-03-2024,2801,2791,420,5,1129.03
SKU_0142,25-03-2024,2920,2814,273,6,2884.15
SKU_0142,01-04-2024,3042,3034,379,3,720.84
SKU_0142,08-04-2024,3136,2967,201,4,4329.38
SKU_0142,15-04-2024,3315,3170,258,3,252.62
SKU_0142,22-04-2024,3384,3275,468,6,2473.74
SKU_0142,29-04-2024,3580,3494,224,1,4522.25
SKU_0142,06-05-2024,3710,3659,214,3,2533.74
SKU_0142,13-05-2024,3818,3635,485,1,1864.35
SKU_0142,20-05-2024,3838,3799,210,3,3659.56
SKU_0142,27-05-2024,3909,3781,390,6,1591.03
SKU_0142,03-06-2024,3939,3849,491,1,1233.14
SKU_0142,10-06-2024,4008,3994,233,6,3905.78
SKU_0142,17-06-2024,4382,4257,292,5,4691.49
SKU_0142,24-06-2024,4633,4513,298,6,1980.72
SKU_0143,01-01-2024,521,497,245,2,3541.57
SKU_0143,08-01-2024,696,607,269,3,658.42
SKU_0143,15-01-2024,859,802,401,4,4038.14
SKU_0143,22-01-2024,1008,866,425,6,3288.27
SKU_0143,29-01-2024,1030,841,346,3,2349.37
SKU_0143,05-02-2024,1078,959,370,5,3914.3
SKU_0143,12-02-2024,1290,1154,378,1,1810.06
SKU_0143,19-02-2024,1393,1348,471,6,483.69
SKU_0143,26-02-2024,1504,1442,485,5,3307.84
SKU_0143,04-03-2024,1546,1404,486,2,1990.32
SKU_0143,11-03-2024,1514,1389,455,3,2489.33
SKU_0143,18-03-2024,1630,1550,265,1,4014.22
SKU_0143,25-03-2024,1829,1679,293,1,3962.59
SKU_0143,01-04-2024,1996,1935,386,2,2040.83
SKU_0143,08-04-2024,2301,2195,311,2,4424.91
SKU_0143,15-04-2024,2512,2459,285,6,4315.95
SKU_0143,22-04-2024,2765,2594,488,2,2287.2
SKU_0143,29-04-2024,2905,2791,342,1,4933.95
SKU_0143,06-05-2024,2918,2803,439,2,1469.97
SKU_0143,13-05-2024,2936,2901,482,6,1402.87
SKU_0143,20-05-2024,3131,3045,396,2,922.38
SKU_0143,27-05-2024,3269,3140,314,2,4397.75
SKU_0143,03-06-2024,3445,3434,229,3,738.07
SKU_0143,10-06-2024,3787,3768,442,6,4159.17
SKU_0143,17-06-2024,4078,4019,219,3,3006.05
SKU_0143,24-06-2024,4397,4206,213,6,1633.87
SKU_0144,01-01-2024,1307,1123,229,3,3330.07
SKU_0144,08-01-2024,1449,1254,254,2,4653.02
SKU_0144,15-01-2024,1419,1256,357,6,4380.35
SKU_0144,22-01-2024,1565,1406,215,1,1725.33
SKU_0144,29-01-2024,1703,1521,243,2,4145.33
SKU_0144,05-02-2024,1651,1588,284,4,4185.11
SKU_0144,12-02-2024,1943,1904,257,4,1532.18
SKU_0144,19-02-2024,2272,2150,307,2,1981.61
SKU_0144,26-02-2024,2471,2348,436,1,4469.95
SKU_0144,04-03-2024,2692,2661,495,4,1400.21
SKU_0144,11-03-2024,2851,2806,225,3,4675.49
SKU_0144,18-03-2024,3003,2822,207,4,3914.02
SKU_0144,25-03-2024,2927,2813,265,3,4248.67
SKU_0144,01-04-2024,3123,2973,218,5,4606.43
SKU_0144,08-04-2024,3336,3216,291,3,3913.44
SKU_0144,15-04-2024,3609,3504,470,6,4996.25
SKU_0144,22-04-2024,3628,3628,470,2,1908.63
SKU_0144,29-04-2024,3888,3840,411,4,2094.6
SKU_0144,06-05-2024,3945,3819,489,4,3411.26
SKU_0144,13-05-2024,4072,3896,473,6,1606.29
SKU_0144,20-05-2024,4232,4120,286,6,1058.67
SKU_0144,27-05-2024,4472,4321,435,5,4015.13
SKU_0144,03-06-2024,4561,4479,354,6,2907.73
SKU_0144,10-06-2024,4757,4607,343,6,3893.71
SKU_0144,17-06-2024,4820,4644,466,2,471.77
SKU_0144,24-06-2024,4758,4573,217,2,4320.49
SKU_0145,01-01-2024,658,506,409,1,2851.98
SKU_0145,08-01-2024,623,524,487,1,3355.96
SKU_0145,15-01-2024,907,876,368,4,1478.08
SKU_0145,22-01-2024,1248,1239,216,4,408.46
SKU_0145,29-01-2024,1465,1449,391,3,350.78
SKU_0145,05-02-2024,1755,1751,306,5,4053.64
SKU_0145,12-02-2024,1892,1826,330,1,1292.24
SKU_0145,19-02-2024,2210,2076,307,4,3041.84
SKU_0145,26-02-2024,2392,2256,387,4,2750.7
SKU_0145,04-03-2024,2360,2170,482,1,354.79
SKU_0145,11-03-2024,2554,2519,296,6,1794.23
SKU_0145,18-03-2024,2792,2775,309,1,4748.56
SKU_0145,25-03-2024,2938,2919,484,3,1080.31
SKU_0145,01-04-2024,3091,2934,232,2,1363.42
SKU_0145,08-04-2024,3299,3235,227,1,2043.55
SKU_0145,15-04-2024,3395,3259,419,4,1082.9
SKU_0145,22-04-2024,3401,3369,475,3,2743.36
SKU_0145,29-04-2024,3479,3372,303,6,4028.07
SKU_0145,06-05-2024,3625,3507,200,6,1132.78
SKU_0145,13-05-2024,3679,3630,294,4,2503.04
SKU_0145,20-05-2024,3848,3716,486,6,2176.79
SKU_0145,27-05-2024,3891,3809,265,4,1311.33
SKU_0145,03-06-2024,4185,4004,206,4,4181.45
SKU_0145,10-06-2024,4149,3959,494,3,1627.33
SKU_0145,17-06-2024,4158,4056,415,1,1320.71
SKU_0145,24-06-2024,4377,4214,269,3,2220.72
SKU_0146,01-01-2024,1444,1250,279,1,1758.77
SKU_0146,08-01-2024,1579,1511,346,6,4152.4
SKU_0146,15-01-2024,1699,1507,399,4,2994.61
SKU_0146,22-01-2024,1830,1697,307,1,3458.37
SKU_0146,29-01-2024,2025,2016,445,4,1270.2
SKU_0146,05-02-2024,2344,2257,407,5,880.39
SKU_0146,12-02-2024,2628,2625,223,2,2013.4
SKU_0146,19-02-2024,2812,2695,287,4,1546.51
SKU_0146,26-02-2024,3025,3014,472,1,3905.74
SKU_0146,04-03-2024,3354,3202,446,1,1279.39
SKU_0146,11-03-2024,3583,3388,228,2,2636.1
SKU_0146,18-03-2024,3567,3528,204,2,3353.71
SKU_0146,25-03-2024,3664,3591,320,2,2558.97
SKU_0146,01-04-2024,3743,3661,300,5,2770.49
SKU_0146,08-04-2024,3856,3793,428,6,4736.51
SKU_0146,15-04-2024,4120,3962,249,2,1385.72
SKU_0146,22-04-2024,4259,4113,389,3,4305.32
SKU_0146,29-04-2024,4307,4164,276,2,121.19
SKU_0146,06-05-2024,4456,4296,489,4,1469.28
SKU_0146,13-05-2024,4530,4338,391,2,583.71
SKU_0146,20-05-2024,4626,4499,452,2,2504.13
SKU_0146,27-05-2024,4790,4761,432,6,770.88
SKU_0146,03-06-2024,4998,4924,318,5,1822.33
SKU_0146,10-06-2024,5308,5287,499,2,3265.85
SKU_0146,17-06-2024,5511,5451,219,3,456.58
SKU_0146,24-06-2024,5693,5528,332,2,1583.32
SKU_0147,01-01-2024,1112,988,363,1,1471.1
SKU_0147,08-01-2024,1250,1194,400,3,3854.91
SKU_0147,15-01-2024,1530,1498,290,2,2010.08
SKU_0147,22-01-2024,1691,1631,223,1,3968.9
SKU_0147,29-01-2024,1806,1781,444,2,1637.98
SKU_0147,05-02-2024,2148,1997,494,2,1147.25
SKU_0147,12-02-2024,2348,2345,228,6,4966.97
SKU_0147,19-02-2024,2678,2576,445,1,2618.99
SKU_0147,26-02-2024,2811,2801,355,1,2811.59
SKU_0147,04-03-2024,3050,2884,260,3,2852.68
SKU_0147,11-03-2024,3156,3077,240,6,3554.46
SKU_0147,18-03-2024,3202,3059,333,5,4428.1
SKU_0147,25-03-2024,3364,3213,367,3,837.75
SKU_0147,01-04-2024,3491,3310,416,5,139.5
SKU_0147,08-04-2024,3568,3425,269,3,2319.69
SKU_0147,15-04-2024,3643,3476,264,2,751
SKU_0147,22-04-2024,3744,3603,448,4,4151.33
SKU_0147,29-04-2024,3925,3924,412,1,3124.86
SKU_0147,06-05-2024,4104,3935,413,3,4339.98
SKU_0147,13-05-2024,4060,4016,227,5,4570.45
SKU_0147,20-05-2024,4303,4264,208,6,1087.31
SKU_0147,27-05-2024,4616,4569,372,4,3117.01
SKU_0147,03-06-2024,4815,4696,375,2,2589.21
SKU_0147,10-06-2024,4817,4732,367,3,4812.87
SKU_0147,17-06-2024,4862,4772,460,2,913.23
SKU_0147,24-06-2024,5068,4942,292,2,4509.16
SKU_0148,01-01-2024,1168,969,428,1,1542.18
SKU_0148,08-01-2024,1225,1102,497,5,3655.58
SKU_0148,15-01-2024,1480,1327,427,3,1483.51
SKU_0148,22-01-2024,1636,1625,262,3,3049.54
SKU_0148,29-01-2024,1910,1801,312,2,1490.77
SKU_0148,05-02-2024,2017,1919,496,6,1425.21
SKU_0148,12-02-2024,2168,2138,356,1,2542.97
SKU_0148,19-02-2024,2253,2199,344,2,728.03
SKU_0148,26-02-2024,2358,2330,432,3,3893.86
SKU_0148,04-03-2024,2535,2447,450,6,2377.3
SKU_0148,11-03-2024,2591,2489,330,1,4894.93
SKU_0148,18-03-2024,2861,2833,217,2,4009.68
SKU_0148,25-03-2024,3022,2935,296,4,909.58
SKU_0148,01-04-2024,3177,3062,208,2,3172.73
SKU_0148,08-04-2024,3209,3108,308,6,1551.98
SKU_0148,15-04-2024,3328,3266,451,5,3612.12
SKU_0148,22-04-2024,3558,3548,208,6,2762.08
SKU_0148,29-04-2024,3824,3817,363,2,232.79
SKU_0148,06-05-2024,3961,3846,441,5,1743.71
SKU_0148,13-05-2024,3964,3913,420,3,2050.41
SKU_0148,20-05-2024,4265,4215,476,1,597.61
SKU_0148,27-05-2024,4454,4332,337,3,3221.91
SKU_0148,03-06-2024,4677,4578,439,6,3619.27
SKU_0148,10-06-2024,4809,4666,477,5,542.53
SKU_0148,17-06-2024,4815,4628,226,4,4531.55
SKU_0148,24-06-2024,4953,4924,416,6,1308.7
SKU_0149,01-01-2024,572,440,413,4,416.59
SKU_0149,08-01-2024,574,558,346,2,2079.09
SKU_0149,15-01-2024,723,547,418,6,1805
SKU_0149,22-01-2024,742,645,438,5,3542.07
SKU_0149,29-01-2024,966,840,268,6,2600.29
SKU_0149,05-02-2024,986,986,274,6,2488.58
SKU_0149,12-02-2024,1169,1022,473,2,651.74
SKU_0149,19-02-2024,1339,1316,381,3,981.08
SKU_0149,26-02-2024,1449,1261,494,4,3117.16
SKU_0149,04-03-2024,1632,1486,328,1,178.92
SKU_0149,11-03-2024,1711,1540,428,5,4852.25
SKU_0149,18-03-2024,1844,1841,372,1,1917.69
SKU_0149,25-03-2024,2200,2193,421,4,4611.2
SKU_0149,01-04-2024,2589,2449,410,1,1190.8
SKU_0149,08-04-2024,2644,2580,345,6,3158.48
SKU_0149,15-04-2024,2744,2602,414,2,839.85
SKU_0149,22-04-2024,2753,2621,452,6,2669.62
SKU_0149,29-04-2024,2782,2772,241,1,2477.11
SKU_0149,06-05-2024,2960,2788,366,2,176.86
SKU_0149,13-05-2024,2924,2885,424,2,2761.7
SKU_0149,20-05-2024,3152,2990,401,6,3985.88
SKU_0149,27-05-2024,3311,3175,268,5,2369.71
SKU_0149,03-06-2024,3383,3281,367,4,1736.37
SKU_0149,10-06-2024,3646,3586,395,5,1015.18
SKU_0149,17-06-2024,3914,3763,418,1,4570.88
SKU_0149,24-06-2024,4034,3867,307,6,3538.34
SKU_0150,01-01-2024,936,870,210,1,4664.58
SKU_0150,08-01-2024,1201,1153,387,6,3230.46
SKU_0150,15-01-2024,1464,1431,223,6,4404.52
SKU_0150,22-01-2024,1583,1391,354,5,3714.48
SKU_0150,29-01-2024,1557,1450,281,6,746.04
SKU_0150,05-02-2024,1568,1502,374,3,4746.47
SKU_0150,12-02-2024,1794,1660,462,1,3139.24
SKU_0150,19-02-2024,1983,1926,441,5,4411.23
SKU_0150,26-02-2024,2191,2024,296,5,775.04
SKU_0150,04-03-2024,2288,2154,433,5,2601.85
SKU_0150,11-03-2024,2505,2405,345,2,2833.76
SKU_0150,18-03-2024,2591,2408,427,1,1623.72
SKU_0150,25-03-2024,2583,2461,319,2,2547.29
SKU_0150,01-04-2024,2726,2635,454,1,2727.66
SKU_0150,08-04-2024,2985,2828,232,4,4673.44
SKU_0150,15-04-2024,3119,3044,362,2,793.69
SKU_0150,22-04-2024,3288,3255,282,5,4454.72
SKU_0150,29-04-2024,3416,3315,433,2,3976.17
SKU_0150,06-05-2024,3575,3394,438,2,1977.91
SKU_0150,13-05-2024,3758,3586,493,3,2835.33
SKU_0150,20-05-2024,3985,3924,434,5,1586.18
SKU_0150,27-05-2024,4072,4032,254,4,3270.4
SKU_0150,03-06-2024,4305,4228,227,3,3369.69
SKU_0150,10-06-2024,4367,4189,268,1,1851.52
SKU_0150,17-06-2024,4564,4531,430,5,4447.76
SKU_0150,24-06-2024,4786,4606,363,1,3400
SKU_0151,01-01-2024,677,539,321,2,2851.68
SKU_0151,08-01-2024,661,489,217,6,1205.46
SKU_0151,15-01-2024,886,872,475,5,4716.64
SKU_0151,22-01-2024,1071,957,452,6,3177.12
SKU_0151,29-01-2024,1185,1078,256,2,2881.1
SKU_0151,05-02-2024,1459,1269,388,2,1188.5
SKU_0151,12-02-2024,1414,1238,351,6,3857.4
SKU_0151,19-02-2024,1409,1268,333,4,3279.79
SKU_0151,26-02-2024,1397,1274,247,4,929.98
SKU_0151,04-03-2024,1493,1486,223,5,4742.31
SKU_0151,11-03-2024,1878,1779,280,4,3100.61
SKU_0151,18-03-2024,1965,1827,312,4,3307.01
SKU_0151,25-03-2024,2141,2047,486,5,4137.13
SKU_0151,01-04-2024,2351,2291,345,5,3373.23
SKU_0151,08-04-2024,2670,2576,444,1,4191.93
SKU_0151,15-04-2024,2965,2943,347,5,563.6
SKU_0151,22-04-2024,3088,2952,469,3,2012.44
SKU_0151,29-04-2024,3184,3085,487,5,4466
SKU_0151,06-05-2024,3219,3216,408,5,1935.67
SKU_0151,13-05-2024,3418,3346,277,6,4741.71
SKU_0151,20-05-2024,3496,3409,362,3,4602.38
SKU_0151,27-05-2024,3570,3492,230,1,854.29
SKU_0151,03-06-2024,3752,3663,369,1,4399.93
SKU_0151,10-06-2024,3814,3780,271,3,4122.81
SKU_0151,17-06-2024,3961,3888,337,5,2285.58
SKU_0151,24-06-2024,4173,4022,477,1,3638.49
SKU_0152,01-01-2024,1244,1135,221,4,2112.53
SKU_0152,08-01-2024,1501,1328,368,4,1122.09
SKU_0152,15-01-2024,1657,1614,222,6,3238.04
SKU_0152,22-01-2024,1752,1712,255,3,1714.67
SKU_0152,29-01-2024,2083,1938,221,1,3918.08
SKU_0152,05-02-2024,2055,1864,424,6,259.88
SKU_0152,12-02-2024,2241,2145,383,6,364.77
SKU_0152,19-02-2024,2427,2307,279,4,1083.31
SKU_0152,26-02-2024,2438,2425,411,2,4464.92
SKU_0152,04-03-2024,2748,2612,481,5,2012.05
SKU_0152,11-03-2024,2986,2917,329,4,3313.45
SKU_0152,18-03-2024,3222,3027,428,2,1084.32
SKU_0152,25-03-2024,3251,3115,462,4,2130.91
SKU_0152,01-04-2024,3421,3309,332,3,2510.61
SKU_0152,08-04-2024,3622,3536,340,6,1852.21
SKU_0152,15-04-2024,3893,3757,349,2,4099.59
SKU_0152,22-04-2024,4109,3922,338,5,958.82
SKU_0152,29-04-2024,4231,4038,252,4,4879.71
SKU_0152,06-05-2024,4287,4208,479,2,4247.25
SKU_0152,13-05-2024,4506,4343,492,2,1756.03
SKU_0152,20-05-2024,4516,4422,474,2,3622.35
SKU_0152,27-05-2024,4682,4622,279,5,2347.11
SKU_0152,03-06-2024,4858,4834,267,1,2729.17
SKU_0152,10-06-2024,5024,5021,220,1,2687.68
SKU_0152,17-06-2024,5244,5238,432,3,4907.91
SKU_0152,24-06-2024,5432,5237,208,2,861.71
SKU_0153,01-01-2024,971,860,305,4,2860.82
SKU_0153,08-01-2024,1206,1025,476,4,4634.16
SKU_0153,15-01-2024,1403,1259,388,5,2228.81
SKU_0153,22-01-2024,1626,1451,221,4,1036.07
SKU_0153,29-01-2024,1798,1715,262,4,1050.65
SKU_0153,05-02-2024,1878,1821,453,1,2674.84
SKU_0153,12-02-2024,1973,1846,297,5,3005.41
SKU_0153,19-02-2024,2076,1885,458,3,4369.43
SKU_0153,26-02-2024,2146,2077,412,4,4773.68
SKU_0153,04-03-2024,2362,2311,339,3,4862.54
SKU_0153,11-03-2024,2545,2431,389,3,4062.22
SKU_0153,18-03-2024,2640,2473,224,1,4587.61
SKU_0153,25-03-2024,2616,2616,280,5,3931.87
SKU_0153,01-04-2024,2811,2666,368,3,3494.1
SKU_0153,08-04-2024,2967,2966,473,3,2438.73
SKU_0153,15-04-2024,3217,3186,297,5,840.22
SKU_0153,22-04-2024,3551,3437,301,2,2871.41
SKU_0153,29-04-2024,3781,3705,402,3,346.68
SKU_0153,06-05-2024,3904,3898,465,4,1772.17
SKU_0153,13-05-2024,4151,4147,374,4,1803.75
SKU_0153,20-05-2024,4544,4445,441,6,3376.52
SKU_0153,27-05-2024,4609,4608,266,2,2312.71
SKU_0153,03-06-2024,4956,4868,279,1,1104.23
SKU_0153,10-06-2024,5097,4973,305,2,3406.15
SKU_0153,17-06-2024,5219,5055,295,1,2551.96
SKU_0153,24-06-2024,5369,5180,402,5,2957.67
SKU_0154,01-01-2024,854,711,438,5,1649.52
SKU_0154,08-01-2024,948,901,454,1,2773.55
SKU_0154,15-01-2024,1076,889,496,2,3772.93
SKU_0154,22-01-2024,1017,860,228,4,3518.48
SKU_0154,29-01-2024,1249,1059,335,5,964.7
SKU_0154,05-02-2024,1276,1181,287,5,2132.42
SKU_0154,12-02-2024,1361,1206,479,6,673.21
SKU_0154,19-02-2024,1353,1223,403,2,1205.23
SKU_0154,26-02-2024,1488,1460,431,4,1551.58
SKU_0154,04-03-2024,1780,1701,225,6,313.75
SKU_0154,11-03-2024,1924,1897,349,2,1839.22
SKU_0154,18-03-2024,2188,2042,374,4,1140.86
SKU_0154,25-03-2024,2189,2188,478,2,1989.85
SKU_0154,01-04-2024,2330,2209,300,6,1474.55
SKU_0154,08-04-2024,2314,2295,267,6,1088.42
SKU_0154,15-04-2024,2572,2530,288,4,1667.97
SKU_0154,22-04-2024,2862,2746,483,1,2274.69
SKU_0154,29-04-2024,3046,3008,360,4,2485.98
SKU_0154,06-05-2024,3278,3278,405,1,2188.75
SKU_0154,13-05-2024,3523,3515,448,5,1897.1
SKU_0154,20-05-2024,3712,3581,242,3,540.25
SKU_0154,27-05-2024,3896,3821,472,2,2791.44
SKU_0154,03-06-2024,4121,4054,268,1,253.84
SKU_0154,10-06-2024,4423,4278,336,2,4650.35
SKU_0154,17-06-2024,4404,4236,255,6,4825.02
SKU_0154,24-06-2024,4405,4380,415,1,4371.47
SKU_0155,01-01-2024,800,647,299,5,2412.92
SKU_0155,08-01-2024,940,912,431,4,4618.1
SKU_0155,15-01-2024,1110,1018,345,4,2542.72
SKU_0155,22-01-2024,1398,1245,411,1,1013.73
SKU_0155,29-01-2024,1421,1262,253,1,3529.38
SKU_0155,05-02-2024,1524,1473,315,1,1464.95
SKU_0155,12-02-2024,1748,1742,398,5,3316.39
SKU_0155,19-02-2024,2080,2013,372,1,3881.6
SKU_0155,26-02-2024,2297,2280,343,1,1230.76
SKU_0155,04-03-2024,2536,2520,225,2,240.85
SKU_0155,11-03-2024,2668,2533,376,5,672.89
SKU_0155,18-03-2024,2890,2710,406,4,4859.64
SKU_0155,25-03-2024,3056,2938,393,2,2734.6
SKU_0155,01-04-2024,3285,3147,310,1,4932.34
SKU_0155,08-04-2024,3435,3249,293,1,3006.58
SKU_0155,15-04-2024,3477,3467,407,5,1088.55
SKU_0155,22-04-2024,3805,3799,365,4,2527.42
SKU_0155,29-04-2024,3952,3795,465,4,2773.66
SKU_0155,06-05-2024,3935,3929,383,1,4445.61
SKU_0155,13-05-2024,4282,4267,471,2,3991.35
SKU_0155,20-05-2024,4650,4504,301,2,1550.92
SKU_0155,27-05-2024,4771,4687,232,3,2719.62
SKU_0155,03-06-2024,5070,4914,475,3,1160.93
SKU_0155,10-06-2024,5091,4928,424,5,2536.71
SKU_0155,17-06-2024,5301,5284,396,4,4980.86
SKU_0155,24-06-2024,5385,5365,471,4,934.77
SKU_0156,01-01-2024,597,578,275,5,4592.94
SKU_0156,08-01-2024,966,832,250,5,2271.03
SKU_0156,15-01-2024,1045,919,278,3,1432.62
SKU_0156,22-01-2024,1210,1197,434,2,1195.16
SKU_0156,29-01-2024,1340,1320,416,2,1157.46
SKU_0156,05-02-2024,1476,1372,413,1,3554.56
SKU_0156,12-02-2024,1509,1390,355,2,2233.79
SKU_0156,19-02-2024,1683,1534,447,1,2863.73
SKU_0156,26-02-2024,1772,1712,341,1,2081.85
SKU_0156,04-03-2024,2074,1996,309,3,2952.96
SKU_0156,11-03-2024,2189,2000,385,6,2105.05
SKU_0156,18-03-2024,2226,2149,203,1,3816.65
SKU_0156,25-03-2024,2495,2308,399,6,4697.02
SKU_0156,01-04-2024,2562,2485,206,1,3260.69
SKU_0156,08-04-2024,2881,2808,497,3,4642.14
SKU_0156,15-04-2024,2919,2797,491,2,4943.98
SKU_0156,22-04-2024,2977,2848,475,6,4984.42
SKU_0156,29-04-2024,3147,3132,259,3,2180.89
SKU_0156,06-05-2024,3459,3427,295,2,4298.25
SKU_0156,13-05-2024,3764,3673,362,3,1280.37
SKU_0156,20-05-2024,3806,3694,364,1,1858.51
SKU_0156,27-05-2024,3981,3874,408,3,3066.67
SKU_0156,03-06-2024,4031,3943,271,4,4225.43
SKU_0156,10-06-2024,4254,4252,222,1,4669.54
SKU_0156,17-06-2024,4610,4588,200,5,322.24
SKU_0156,24-06-2024,4756,4674,499,5,737.96
SKU_0157,01-01-2024,1292,1217,437,5,3099.02
SKU_0157,08-01-2024,1606,1548,424,1,563.57
SKU_0157,15-01-2024,1669,1489,230,2,2691.1
SKU_0157,22-01-2024,1762,1591,416,1,2513.35
